Timestamp,Demand,TCL_Load,PriceResp_Load,Wind_Gen,Solar_Gen,Conv_Gen,Storage_SOC,Price,Action_Dispatch,Action_TCL,Action_PriceResp,Reward
2025-01-01 00:00:00,298.9023215576664,50.92863692835,24.62277168004095,90.3579929099071,-1.9358738140124734,210.4802024617718,0.5262447115914164,39.54989766819896,210.4802024617718,45.94043682275064,16.91208060661236,-74.42681499428511
2025-01-01 00:15:00,303.5338908683919,55.126559936476234,21.487038381758197,68.55695678440932,0.7713555414912269,234.20557854249134,0.518234270962909,39.05544701282296,234.20557854249134,47.33775025377524,11.770759120752224,-79.59257117953734
2025-01-01 00:30:00,297.7733838838025,47.52841062540917,17.517491175238277,90.46540114481655,6.330603307559959,200.97737943142602,0.5080515008168469,38.640551108443866,200.97737943142602,42.21582520680804,13.019082401951923,-69.54544153948525
2025-01-01 00:45:00,309.8525704376048,59.92004738336234,25.675628013905616,99.16750689336708,10.037922921192695,200.64714062304503,0.5093346633211314,42.178781031594916,200.64714062304503,57.679633844376816,13.576543407354237,-71.68852608679856
2025-01-01 01:00:00,297.39980821475945,58.51014475151466,18.16429717843008,85.20142888060799,2.761868146953457,209.43651118719802,0.506897323120612,42.2901034272158,209.43651118719802,55.400259823814224,15.04608289405833,-74.7339833561827
2025-01-01 01:15:00,301.46276860440173,54.63399662920441,25.657981955225768,86.28631941875256,8.075260516377796,207.10118866927138,0.5109431842424453,39.74482718662735,207.10118866927138,53.01994953544318,25.223909344994098,-77.45755073320518
2025-01-01 01:30:00,302.2215373655091,53.678701175379636,23.257061257727536,89.12167899616325,0.8805801681860856,212.21927820115974,0.5187554357345397,39.42731695301205,212.21927820115974,46.03203773450131,21.094861515353777,-76.58612514425553
2025-01-01 01:45:00,300.2434767905186,54.49067720517822,28.531226880086308,82.57500476880851,7.8245564777848475,209.84391554392525,0.5139363046156558,41.37988527764971,209.84391554392525,52.56395237695917,24.9020779222216,-78.51402117683972
2025-01-01 02:00:00,300.85197925646435,53.08434755811026,18.881758367582197,82.4501293042683,11.30091521887629,207.10093473331975,0.4961765225262348,40.63349156829903,207.10093473331975,50.43247839128448,11.664994087013822,-71.9134226479137
2025-01-01 02:15:00,290.57179768266684,49.114345197842724,19.053306098045375,82.38322715060629,-15.82826434674242,224.016834878803,0.5012234027995917,41.262347443878575,224.016834878803,46.985815009288316,11.519605435391243,-76.65689158348479
2025-01-01 02:30:00,300.1591157530344,56.43189498744075,17.619668801228244,94.81463687166642,-4.432146501409097,209.7766253827771,0.4949291563019947,38.394187810726,209.7766253827771,54.97952368690834,16.85198995171231,-74.90112465542906
2025-01-01 02:45:00,307.8487471865828,52.20605269634639,28.546587098006416,74.1097078387835,6.970431364064705,226.7686079837346,0.49781483457857845,39.44092426961224,226.7686079837346,46.503049236299596,20.60530671957434,-80.80781073753897
2025-01-01 03:00:00,299.74340597145033,56.56454224453004,16.245962808465215,86.11950995951094,6.981066592688756,206.64282941925063,0.5003596012696438,38.1419679376103,206.64282941925063,50.19062570081139,15.910492639428398,-73.08048639710294
2025-01-01 03:15:00,307.2029714075311,60.00883886908388,16.980933574263616,73.39317182663767,-4.339677702894191,238.1494772837876,0.47493707113130595,41.29307836890766,238.1494772837876,49.84671667088302,12.052253796348555,-81.40626145757044
2025-01-01 03:30:00,300.60818748211557,50.1711939022992,25.20338285063151,81.92068953901064,-4.114491150084803,222.80198909318972,0.4701106450201646,43.18382205390433,222.80198909318972,40.81310916337823,16.04654152002459,-77.85141758010803
2025-01-01 03:45:00,296.45662087221035,46.61427011069861,23.200495946153367,77.17132073992204,-9.81975739233962,229.10505752462794,0.46863927856415727,37.26872503376534,229.10505752462794,38.51983591745527,11.994290957129374,-77.05362016569623
2025-01-01 04:00:00,304.61687813895963,59.398297058687454,15.440241377867284,86.06750733565129,10.039841103985731,208.50952969932263,0.4623453382608951,38.633023908342125,208.50952969932263,50.67847700068123,8.031098509349098,-70.72336281708425
2025-01-01 04:15:00,299.99936392044043,56.18605724218326,29.81946362720278,76.51013976124625,-8.79717941747399,232.28640357666816,0.47562867416763355,42.475479101862085,232.28640357666816,54.95918409960414,24.472114514393034,-85.57648736930562
2025-01-01 04:30:00,301.8335862858964,54.997182758069926,26.86067945491977,78.28404516466551,6.3114034193486,217.23813770188227,0.4631892425642162,38.43950414980755,217.23813770188227,52.96921476757505,16.888423194996207,-76.9601889221998
2025-01-01 04:45:00,301.07750574730755,46.89601960548547,27.071139039387162,75.27710481578549,6.145223820982143,219.6551771105399,0.4562495485575238,37.02106828863697,219.6551771105399,37.77426142513264,24.119960278024692,-78.60344624139486
2025-01-01 05:00:00,291.75220508950576,48.23952618713792,27.64735600874708,81.56913422322339,-1.524115170584987,211.70718603686737,0.4481474864266652,40.67724895852442,211.70718603686737,40.30849267947304,20.30126864233263,-75.801002666388
2025-01-01 05:15:00,299.59414064102145,55.71554827269534,16.047093758488884,89.551615909801,6.146247353059607,203.89627737816085,0.4378770118475123,39.963947882848615,203.89627737816085,55.64700679804732,10.069950222413246,-70.75793355196701
2025-01-01 05:30:00,307.447709199176,46.71791355097066,16.750431220177934,82.53009875347979,-1.2328863047014864,226.1504967503977,0.434873968954679,43.344735553984535,226.1504967503977,38.04280283297962,11.00513310631207,-76.41957515071223
2025-01-01 05:45:00,312.081583769631,50.08645181438138,29.935777231976825,75.57865628359653,8.528587463460084,227.97434002257438,0.4235275967715529,42.09866657941677,227.97434002257438,43.65321397656694,17.103198134259827,-79.95784176138808
2025-01-01 06:00:00,313.7475570013825,47.78595957238144,19.113056722699323,75.98436534668771,3.0206901749042046,234.7425014797906,0.41283111906410924,43.96190526660465,234.7425014797906,47.11525303389021,13.616616487235495,-81.12039978796153
2025-01-01 06:15:00,302.6189373992943,54.983542679539234,19.53092419776587,73.92475936504486,8.455228807810085,220.23894922643936,0.4110299441121277,43.62687105182657,220.23894922643936,46.62989636060765,10.631403603276986,-75.37282314499346
2025-01-01 06:30:00,305.0484319596441,46.789395397813465,22.00857844251357,93.62779891030841,3.8970515581584455,207.52358149117728,0.4280691585493318,41.32939968954136,207.52358149117728,38.861630110745715,18.094425427242882,-73.62155486477896
2025-01-01 06:45:00,311.33563707925674,60.581216183245196,28.750202798359414,76.01435029470261,-5.909192017011744,241.23047880156588,0.44327076063945003,41.65510941073443,241.23047880156588,55.45890615876844,28.45894376550228,-89.76963841900596
2025-01-01 07:00:00,307.502393506024,46.191374403264156,21.497055063300085,92.22939809754371,2.331112743385928,212.9418826650944,0.4538036186989011,40.79647979333019,212.9418826650944,41.03226044125939,15.06952278564855,-74.13362566185266
2025-01-01 07:15:00,301.9942211573974,57.01208098924519,28.217163532370307,86.94891932448736,-4.329222820134325,219.3745246530444,0.45552328307568873,39.08118408737937,219.3745246530444,52.90645006842303,21.919353171000914,-79.66934516627731
2025-01-01 07:30:00,306.00092851973386,56.38591761303302,30.23111756048077,102.48166492395367,10.764880225985083,192.7543833697951,0.43865915487143,40.53670331295595,192.7543833697951,53.47894935512079,27.084053949416106,-74.15319254104635
2025-01-01 07:45:00,313.28220608403336,51.35617058776906,16.07056048430614,77.6552359275826,5.14748727360212,230.47948288284866,0.4407862235300535,38.585426691956954,230.47948288284866,50.97083022967157,11.598003080015962,-78.71606686399222
2025-01-01 08:00:00,312.23817013093804,59.75221462325248,27.665626234146153,85.67925443010289,3.3114723331180613,223.2474433677171,0.44333097857065473,42.82673734415551,223.2474433677171,52.93090586643885,20.679353024423367,-81.12361580119949
2025-01-01 08:15:00,303.55999718139697,55.58829869309807,18.26525492815647,82.62739065103283,-4.0408557605809605,224.9734622909451,0.4580423056676247,42.06018798592536,224.9734622909451,49.797915105813324,13.073270727847378,-77.97047244190642
2025-01-01 08:30:00,311.07467399444994,47.217881536307765,22.598841978580648,97.63306511052784,5.626729097636347,207.81487978628576,0.45375792354161937,41.52284562443923,207.81487978628576,44.56533685389895,13.46286102143057,-72.39116061983704
2025-01-01 08:45:00,309.30250954879745,57.05377542823252,26.317809891131425,86.40301435193666,8.918319985735526,213.98117521112525,0.44885098139073987,42.52358058651908,213.98117521112525,54.82281246295002,20.65998986348159,-78.46200124839685
2025-01-01 09:00:00,305.3794972051453,60.64867589090666,18.43570417408364,85.64902793064593,7.166886626536384,212.563582647963,0.43926020156250756,41.22525994294029,212.563582647963,53.61585231994151,11.078015593237199,-73.69760075121454
2025-01-01 09:15:00,305.73747037997236,49.03717301897859,23.074574161788384,70.59943246362052,6.566069160318511,228.57196875603333,0.4347369821151943,42.041366087281546,228.57196875603333,44.59874019917134,12.565720454424854,-78.3142651844763
2025-01-01 09:30:00,304.29847987402485,52.06161387069887,17.195414331778966,59.68729760959921,-3.5874939569558655,248.19867622138148,0.4385869414995125,42.79150661377414,248.19867622138148,52.01359683935741,12.009887006413328,-84.80017414300633
2025-01-01 09:45:00,297.794235299783,58.74011637732025,28.174889675270432,87.06431616268549,-4.767909642422547,215.49782877952006,0.45503294711991094,41.02574478657722,215.49782877952006,55.3711679547711,18.51589076491717,-77.78274751950948
2025-01-01 10:00:00,310.6759745860808,54.70622687354242,26.347598672353367,80.0303544853538,4.457393853312158,226.18822624741486,0.44726328945760424,38.66008878111455,226.18822624741486,53.02747533219962,26.290263370504945,-83.32305456727046
